,pattern_id,pattern_name,direction,trip_length,cd_route,cd_variation,pattern_destination,route_text,route_key,direction_id,geo_id,stop_id,stop_dist,order,stop_sort_order,geo_description,ta_geo_id,longitude,latitude,heading
777,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,5968,40672,0,2,1,17TH ST + I ST NW,1001193,-77.038597,38.901615,206.94
776,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,21786,38247,1308,3,2,H ST + MADISON PL NW,1001141,-77.03538,38.90014,90.0
731,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,21795,644,1195,4,3,H ST NW + 14TH ST NW,1003467,-77.03135,38.90014,90.0
775,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,21796,26390,522,5,4,H ST NW + 13TH ST NW,1001124,-77.02992,38.89974,124.9
752,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,18696,16490,1174,6,5,11TH ST NW + NEW YORK AVE NW,1001159,-77.02701,38.900662,0.0
763,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,6083,20946,843,8,6,11TH ST NW + K ST NW,1001264,-77.027016,38.90292,0.0
760,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,6230,19427,928,9,7,11TH ST NW+ M ST NW,1001329,-77.027,38.90543,0.0
768,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,6312,24111,621,10,8,11TH ST NW + N ST NW,1001366,-77.02697,38.907047,1.86
761,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,6454,20316,909,11,9,11TH ST NW + P ST NW,1001427,-77.026962,38.90945,352.41
734,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,6604,842,1259,12,10,RHODE ISLAND AVE NW + 9TH ST NW,1001524,-77.024269,38.911438,66.31
733,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,6638,822,827,14,11,RHODE ISLAND AVE NW + 7TH ST NW,1001539,-77.021622,38.912346,64.77
769,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,6720,24984,1077,15,12,RHODE ISLAND AVE NW + NEW JERSEY AVE NW,1001588,-77.018166,38.913567,65.6
755,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,6747,17410,627,16,13,RHODE ISLAND AVE NW + 3RD ST NW,1001600,-77.016174,38.914261,65.91
774,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,18888,26305,691,17,14,RHODE ISLAND AVE NW + 2ND ST NW,1001622,-77.013968,38.915022,64.77
770,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,6825,25432,676,18,15,RHODE ISLAND AVE NW + 1ST ST NW,1001642,-77.01181,38.915791,57.27
757,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,6860,17766,679,19,16,RHODE ISLAND AVE NW + N CAPITOL ST NW,1001662,-77.009506,38.91658,67.48
764,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,6919,21389,848,20,17,RHODE ISLAND AVE NE + LINCOLN RD NE,1001701,-77.006805,38.917503,65.78
735,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,6958,843,752,21,18,RHODE ISLAND AVE NE + V ST NE,1001713,-77.004425,38.918343,66.81
751,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,7002,13093,667,23,19,RHODE ISLAND AVE NE + 3RD ST NE,1001732,-77.002289,38.919098,65.63
748,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,27783,6288,1413,24,20,Rhode Island Ave NE + #617,1001781,-76.99758,38.920667,67.28
749,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,27784,6289,625,25,21,Rhode Island Ave NE + 8th Pl NE,1001790,-76.995596,38.921312,67.29
778,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,27741,9070334,4952,26,22,FRANKLIN ST NE + 6TH ST NE,1003210,-76.998844,38.925652,270.0
765,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,7205,21629,1713,27,23,EDGEWOOD ST NE + DOUGLAS ST NE,1001837,-76.999634,38.923367,59.17
756,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,7249,17567,554,28,24,EDGEWOOD ST NE + 6TH ST NE,1001863,-76.998054,38.92411,58.02
750,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,18794,12678,523,29,25,EDGEWOOD ST NE + #625,1003009,-76.99658,38.924837,58.25
736,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,17446,849,468,30,26,7TH ST NE + FRANKLIN ST NE,1001928,-76.996135,38.925933,0.0
772,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,18103,25841,499,31,27,7TH ST NE + HAMLIN ST NE,1001960,-76.996198,38.92726,0.0
771,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,17447,25813,755,32,28,7TH ST NE + JACKSON ST NE,1002028,-76.996143,38.929277,359.43
730,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,18535,185,1201,33,29,MONROE ST NE + 7TH ST NE,1003785,-76.995802,38.932387,97.71
737,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,13577,853,1414,35,30,BROOKLAND-CUA STATION + BUS BAY H,1003218,-76.993838,38.93338,179.5
773,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,7696,26022,1252,36,31,MONROE ST NE + 12TH ST NE,1002121,-76.990623,38.932545,90.0
762,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,7715,20535,1166,37,32,MONROE ST NE + 14TH ST NE,1002134,-76.986603,38.932705,90.0
758,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,7725,18265,1003,38,33,MONROE ST NE + 16TH ST NE,1002140,-76.983215,38.932869,85.68
766,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,7740,21854,971,39,34,MONROE ST NE + 18TH ST NE,1002146,-76.979942,38.933041,86.41
738,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,7742,854,1017,40,35,MONROE ST NE + 20TH ST NE,1002147,-76.976494,38.93306,90.0
739,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,7765,855,815,42,36,22ND ST NE + SOUTH DAKOTA AVE NE,1002161,-76.974167,38.933479,0.0
740,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,7822,856,536,43,37,22ND ST NE + OTIS ST NE,1002192,-76.974175,38.93494,0.0
741,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,7918,857,756,44,38,22ND ST NE + QUINCY ST NE,1002237,-76.974159,38.937107,3.03
742,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,8034,859,889,45,39,22ND ST NE + SHEPHERD ST NE,1002293,-76.974152,38.939518,0.0
743,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,7967,860,1099,46,40,RANDOLPH ST NE + 24TH ST NE,1002267,-76.971741,38.938171,131.47
754,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,18636,16536,1054,47,41,RANDOLPH ST NE + BET 26TH + EASTERN AVE NE,1002262,-76.968288,38.937712,90.0
753,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,18601,16519,534,48,42,EASTERN AVE NE + BUNKER_HILL ROAD,3001423,-76.967057,38.938082,312.56
744,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,18603,864,555,49,43,EASTERN AVE NE + 28TH ST,1002287,-76.968407,38.939105,313.96
745,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,18604,865,621,50,44,EASTERN AVE NE + RUSSELL AVE,3001461,-76.969925,38.940297,310.6
767,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,18600,22791,998,51,45,EASTERN AVE NE + KAYWOOD PL NE,1003788,-76.97227,38.94219,315.43
759,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,8204,19251,402,52,46,EASTERN AVE NE + VARNUM ST NE,1002370,-76.973274,38.942871,326.82
746,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,8278,868,1009,53,47,EASTERN AVE NE + 20TH ST NE,1002410,-76.975746,38.944378,315.81
747,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,8319,869,815,54,48,EASTERN AVE NE + MICHIGAN AVE NE,1002434,-76.977646,38.945953,315.35
732,8804,[G8]FARRAGUT SQUARE - AVONDALE,EAST,45672,G8,2,EAST to AVONDALE,Rhode Island Avenue Line,663,0.0,18608,783,460,56,49,EASTERN AVE NE + MICHIGAN AVE NE,1002435,-76.977206,38.945909,147.91
1191,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,13579,184,0,2,1,BROOKLAND-CUA STATION + BUS BAY D,1003219,-76.993965,38.933228,349.87
1192,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,7669,803,1591,3,2,7TH ST NE + MONROE ST NE,1002104,-76.996265,38.932105,180.0
1205,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,17449,21040,978,4,3,7TH ST NE + JACKSON ST NE,1002035,-76.99627,38.929568,181.24
1202,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,18104,17001,766,5,4,7TH ST NE + HAMLIN ST NE,1001966,-76.996247,38.927592,180.0
1193,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,7365,807,640,6,5,7TH ST NE + FRANKLIN ST NE,1001926,-76.996216,38.925919,180.0
1194,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,7294,808,471,7,6,EDGEWOOD ST NE + 7TH ST NE,1001885,-76.996635,38.924862,240.65
1204,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,7251,19591,520,8,7,EDGEWOOD ST NE + 6TH ST NE,1001864,-76.998176,38.924129,238.27
1203,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,18233,18850,623,9,8,EDGEWOOD ST NE + DOUGLAS ST NE,1001833,-77.000013,38.923255,239.13
1206,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,7120,21119,734,10,9,4TH ST NE + BRYANT ST NE,1001793,-77.000618,38.921532,180.0
1219,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,27703,9070249,780,12,10,RHODE ISLAND AVE NE + 4TH ST NE,1003928,-77.000989,38.919738,246.81
1195,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,21746,813,465,13,11,RHODE ISLAND AVE NE + 3RD ST NE,1001736,-77.00235,38.91925,245.78
1196,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,6961,814,771,14,12,RHODE ISLAND AVE NE + V ST NE,1001715,-77.004738,38.918415,245.34
1211,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,6928,26282,676,15,13,RHODE ISLAND AVE NE + LINCOLN RD NE,1001705,-77.006836,38.917687,245.87
1210,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,6868,24680,884,16,14,RHODE ISLAND AVE NW + N CAPITOL ST NW,1001667,-77.00956,38.916759,246.81
1214,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,6824,27008,999,17,15,RHODE ISLAND AVE NW + 1ST ST NW,1001641,-77.012589,38.91576,237.27
1208,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,18887,24326,743,18,16,RHODE ISLAND AVE NW + 2ND ST NW,1001617,-77.014778,38.914913,245.53
1207,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,6762,24195,457,19,17,RHODE ISLAND AVE NW + 3RD ST NW,1001609,-77.016128,38.914467,244.27
1209,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,6738,24452,493,20,18,RHODE ISLAND AVE NW + NEW JERSEY AVE NW,1001597,-77.017563,38.913956,245.87
1199,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,16921,15901,1589,22,19,R ST NW + 7TH ST NW,1003654,-77.022678,38.91263,270.0
1197,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,19072,823,1590,23,20,9TH ST NW + P ST NW,1003845,-77.024005,38.909277,180.0
1201,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,17623,16201,945,24,21,9TH ST + N ST,1003696,-77.024068,38.906802,178.99
1200,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,18695,15997,1891,25,22,9TH ST NW + NEW YORK AVE NW,1003527,-77.023998,38.90171,180.0
1198,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,5845,827,609,27,23,9TH ST NW + H ST NW,1001134,-77.024033,38.900086,178.22
1213,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,21566,26485,1138,28,24,H ST NW + 11TH ST NW,1001114,-77.027485,38.89992,270.0
1212,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,21567,26395,581,29,25,H ST NW + 13TH ST NW,1001125,-77.02928,38.8999,270.78
1216,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,5960,34150,1310,30,26,FRANKLIN SQUARE + BUS BAY D,1001191,-77.031669,38.901444,271.21
1215,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,5948,30838,745,31,27,I ST + 15TH ST NW,1001185,-77.034264,38.901394,268.83
1217,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,5946,39086,1395,32,28,I ST + 17TH ST NW,1001183,-77.039052,38.90139,270.0
1218,10162,[G8]BROOKLAND STA - FARRAGUT SQUARE,WEST,25519,G8,3,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,534,1.0,5968,40672,1135,34,29,17TH ST + I ST NW,1001193,-77.038597,38.901615,206.94
1167,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,13577,853,0,2,1,BROOKLAND-CUA STATION + BUS BAY H,1003218,-76.993838,38.93338,179.5
1185,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,7696,26022,1252,3,2,MONROE ST NE + 12TH ST NE,1002121,-76.990623,38.932545,90.0
1182,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,7715,20535,1166,4,3,MONROE ST NE + 14TH ST NE,1002134,-76.986603,38.932705,90.0
1180,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,7725,18265,1003,5,4,MONROE ST NE + 16TH ST NE,1002140,-76.983215,38.932869,85.68
1183,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,7740,21854,971,6,5,MONROE ST NE + 18TH ST NE,1002146,-76.979942,38.933041,86.41
1168,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,7742,854,1017,7,6,MONROE ST NE + 20TH ST NE,1002147,-76.976494,38.93306,90.0
1169,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,7765,855,815,9,7,22ND ST NE + SOUTH DAKOTA AVE NE,1002161,-76.974167,38.933479,0.0
1170,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,7822,856,536,10,8,22ND ST NE + OTIS ST NE,1002192,-76.974175,38.93494,0.0
1171,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,7918,857,756,11,9,22ND ST NE + QUINCY ST NE,1002237,-76.974159,38.937107,3.03
1172,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,8034,859,889,12,10,22ND ST NE + SHEPHERD ST NE,1002293,-76.974152,38.939518,0.0
1173,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,7967,860,1099,13,11,RANDOLPH ST NE + 24TH ST NE,1002267,-76.971741,38.938171,131.47
1179,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,18636,16536,1054,14,12,RANDOLPH ST NE + BET 26TH + EASTERN AVE NE,1002262,-76.968288,38.937712,90.0
1178,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,18601,16519,534,15,13,EASTERN AVE NE + BUNKER_HILL ROAD,3001423,-76.967057,38.938082,312.56
1174,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,18603,864,555,16,14,EASTERN AVE NE + 28TH ST,1002287,-76.968407,38.939105,313.96
1175,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,18604,865,621,17,15,EASTERN AVE NE + RUSSELL AVE,3001461,-76.969925,38.940297,310.6
1184,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,18600,22791,998,18,16,EASTERN AVE NE + KAYWOOD PL NE,1003788,-76.97227,38.94219,315.43
1181,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,8204,19251,402,19,17,EASTERN AVE NE + VARNUM ST NE,1002370,-76.973274,38.942871,326.82
1176,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,8278,868,1009,20,18,EASTERN AVE NE + 20TH ST NE,1002410,-76.975746,38.944378,315.81
1177,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,8319,869,815,21,19,EASTERN AVE NE + MICHIGAN AVE NE,1002434,-76.977646,38.945953,315.35
1166,10161,[G8]BROOKLAND STA - AVONDALE,EAST,15952,G8,4,EAST to AVONDALE,Rhode Island Avenue Line,130,0.0,18608,783,460,23,20,EASTERN AVE NE + MICHIGAN AVE NE,1002435,-76.977206,38.945909,147.91
1228,11686,[G8]RHODE ISLAND AVE STA-FARRAGUT SQ,WEST,21777,G8,5,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,505,1.0,19313,965,0,2,1,RHODE ISLAND AVE STA + BUS BAY F,1002959,-76.995796,38.919664,199.79
1241,11686,[G8]RHODE ISLAND AVE STA-FARRAGUT SQ,WEST,21777,G8,5,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,505,1.0,7124,27478,1614,3,2,RHODE ISLAND AVE NE + 8TH PL NE,1001797,-76.995255,38.921669,247.83
1245,11686,[G8]RHODE ISLAND AVE STA-FARRAGUT SQ,WEST,21777,G8,5,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,505,1.0,7092,40274,783,4,3,RHODE ISLAND AVE NE + #610,1001778,-76.997765,38.920788,248.93
1229,11686,[G8]RHODE ISLAND AVE STA-FARRAGUT SQ,WEST,21777,G8,5,WEST to FARRAGUT SQUARE,Rhode Island Avenue Line,505,1.0,7058,6317,483,5,4,RHODE ISLAND AVE NE + 5TH ST NE,1001758,-76.999344,38.920307,231.04
